Protein_name,aromaticity,instability_index,isoelectric_point,gravy,molecular_weight,mol_weight,num_h_donors,num_h_acceptors,tpsa,logp,num_rotatable_bonds,MaxEStateIndex,MinEStateIndex,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA14,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA5,SMR_VSA6,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,TPSA,EState_VSA1,EState_VSA10,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState7,VSA_EState8,VSA_EState9,HeavyAtomCount,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_ether,Binding_affinity
pdb8gkn.ent,0.086651054,32.2501171,6.538723564,-0.109133489,47769.848,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.89
pdb8g2j.ent,0.132127955,37.06301808,8.756950188,0.105285118,81569.9176,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-7.9
pdb8g27.ent,0.132496513,37.51228731,8.684616661,0.106555091,81300.5743,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.26
pdb8g27.ent,0.132311978,37.21895543,8.756950188,0.099582173,81470.7866,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.11
pdb8g27.ent,0.131944444,36.98543056,8.81909771,0.099722222,81698.0899,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.35
pdb8fhw.ent,0.113425926,46.66388889,5.67124691,-0.02962963,49241.8975,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.41
pdb8fhw.ent,0.113425926,46.66388889,5.67124691,-0.02962963,49241.8975,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.41
pdb8fhw.ent,0.113425926,46.66388889,5.67124691,-0.02962963,49241.8975,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.41
pdb8fhw.ent,0.113425926,46.66388889,5.67124691,-0.02962963,49241.8975,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.41
pdb8dqd.ent,0.1,20.69545946,8.564060783,-0.054324324,41025.9184,617.435,12,20,321.87,-8.367,11,12.52019331,-5.898921529,42.43589744,617.435,580.139,617.1609171,234,1,1.641025641,2.230769231,3.096424879,1.593295509,788.7224049,29.28372809,20.53371794,22.53371794,18.04735027,11.88551946,15.22943639,9.282665272,12.71898436,6.247939896,9.373205498,4.341384782,6.944071184,0.06,154682644.9,33.56077002,13.5723819,8.554755203,222.3814436,222.2259254,83.25771717,16.34043675,15.53348694,87.33576417,19.75852033,20.42040041,149.2886778,22.8318516,13.34455882,321.87,103.545406,60.42586557,19.46795574,13.99747307,24.25350732,46.18209235,83.99078265,-16.74896323,-0.542919531,-11.6788535,39,12,20,20,12,22,11,-8.367,122.7014,8,8,2,-8.97
pdb8d0u.ent,0.151515152,48.50104377,6.523661232,-0.464309764,35008.1311,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.31
pdb8cse.ent,0.116751269,42.16989848,4.889369774,-0.070304569,44329.492,330.254,7,11,183.96,-4.9395,4,10.67352235,-4.975130222,43.19047619,330.254,309.086,330.1071748,126,1.333333333,2,2.571428571,2.63559112,1.957558821,358.3746902,15.78409257,11.07079867,12.07079867,9.687359167,6.44994394,8.160867711,5.079098769,6.464737313,3.475287206,4.018003893,2.378988625,2.760367631,-0.01,36879.82654,17.34552975,6.62366093,4.255676924,120.7204667,120.0108832,39.26042711,8.170218376,10.21669833,43.47823352,13.15163837,15.94386768,80.21536539,9.260610116,6.420821623,183.96,51.83451224,20.21299379,9.840535766,20.25735364,9.640965477,29.34896615,32.29611011,-5.973149334,-0.258009141,-4.975130222,21,8,11,11,7,12,4,-4.9395,67.8201,3,3,1,-6.27
pdb8cse.ent,0.116455696,41.67858228,4.889369774,-0.072151899,44370.4778,330.254,7,11,183.96,-4.9395,4,10.67352235,-4.975130222,43.19047619,330.254,309.086,330.1071748,126,1.333333333,2,2.571428571,2.63559112,1.957558821,358.3746902,15.78409257,11.07079867,12.07079867,9.687359167,6.44994394,8.160867711,5.079098769,6.464737313,3.475287206,4.018003893,2.378988625,2.760367631,-0.01,36879.82654,17.34552975,6.62366093,4.255676924,120.7204667,120.0108832,39.26042711,8.170218376,10.21669833,43.47823352,13.15163837,15.94386768,80.21536539,9.260610116,6.420821623,183.96,51.83451224,20.21299379,9.840535766,20.25735364,9.640965477,29.34896615,32.29611011,-5.973149334,-0.258009141,-4.975130222,21,8,11,11,7,12,4,-4.9395,67.8201,3,3,1,-6.3
pdb8chd.ent,0.075921909,39.37375271,5.822779655,-0.084815618,50817.9105,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.81
pdb8chd.ent,0.076086957,39.4376087,5.925317192,-0.077391304,50688.7965,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.22
pdb8bz6.ent,0.105610561,31.55018152,5.261096764,-0.516006601,69489.7471,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-7.92
pdb8bz6.ent,0.105785124,31.58580165,5.261096764,-0.523140496,69376.5895,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-7.99
pdb8bz6.ent,0.105610561,31.55018152,5.261096764,-0.516006601,69489.7471,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-7.86
pdb8bz6.ent,0.105610561,31.55018152,5.261096764,-0.516006601,69489.7471,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-7.9
pdb8bz6.ent,0.105610561,31.55018152,5.261096764,-0.516006601,69489.7471,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-8.07
pdb8b62.ent,0.099173554,53.7030303,6.726405907,-0.161432507,40898.4232,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-8.54
pdb8b62.ent,0.099447514,53.48287293,6.804730034,-0.167127072,40767.2272,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-8.54
pdb8avq.ent,0.126811594,29.32753623,5.478164864,-0.473188406,32639.6413,544.34,10,18,289.61,-7.6635,8,12.13839939,-5.76226746,43.73529412,544.34,514.1,544.1081533,204,0.941176471,1.617647059,2.264705882,3.003017926,1.524164088,679.6203362,25.42192077,17.4318038,19.4318038,15.70481502,10.13423069,13.47814763,7.957814051,11.39413314,5.387682151,8.512947753,3.585774011,6.19376292,0.14,16666464.2,28.70729211,11.25928275,6.913857355,192.9425213,192.6091302,78.15118978,16.34043675,10.21669833,68.14228497,19.75852033,15.10361181,131.9124084,22.8318516,6.420821623,289.61,91.27566403,55.31933817,18.6749143,9.473725908,23.32515991,44.92384245,70.84667276,-15.50557347,-1.42053885,-11.44734057,34,10,18,18,10,20,8,-7.6635,104.0969,7,7,2,-7.97
pdb8avq.ent,0.126353791,29.25776173,5.478164864,-0.474368231,32726.7186,544.34,10,18,289.61,-7.6635,8,12.13839939,-5.76226746,43.73529412,544.34,514.1,544.1081533,204,0.941176471,1.617647059,2.264705882,3.003017926,1.524164088,679.6203362,25.42192077,17.4318038,19.4318038,15.70481502,10.13423069,13.47814763,7.957814051,11.39413314,5.387682151,8.512947753,3.585774011,6.19376292,0.14,16666464.2,28.70729211,11.25928275,6.913857355,192.9425213,192.6091302,78.15118978,16.34043675,10.21669833,68.14228497,19.75852033,15.10361181,131.9124084,22.8318516,6.420821623,289.61,91.27566403,55.31933817,18.6749143,9.473725908,23.32515991,44.92384245,70.84667276,-15.50557347,-1.42053885,-11.44734057,34,10,18,18,10,20,8,-7.6635,104.0969,7,7,2,-8.01
pdb8avq.ent,0.127272727,29.39781818,5.475379753,-0.490181818,32556.5097,544.34,10,18,289.61,-7.6635,8,12.13839939,-5.76226746,43.73529412,544.34,514.1,544.1081533,204,0.941176471,1.617647059,2.264705882,3.003017926,1.524164088,679.6203362,25.42192077,17.4318038,19.4318038,15.70481502,10.13423069,13.47814763,7.957814051,11.39413314,5.387682151,8.512947753,3.585774011,6.19376292,0.14,16666464.2,28.70729211,11.25928275,6.913857355,192.9425213,192.6091302,78.15118978,16.34043675,10.21669833,68.14228497,19.75852033,15.10361181,131.9124084,22.8318516,6.420821623,289.61,91.27566403,55.31933817,18.6749143,9.473725908,23.32515991,44.92384245,70.84667276,-15.50557347,-1.42053885,-11.44734057,34,10,18,18,10,20,8,-7.6635,104.0969,7,7,2,-8.04
pdb8avq.ent,0.127737226,29.9189781,5.475379753,-0.508394161,32443.3521,544.34,10,18,289.61,-7.6635,8,12.13839939,-5.76226746,43.73529412,544.34,514.1,544.1081533,204,0.941176471,1.617647059,2.264705882,3.003017926,1.524164088,679.6203362,25.42192077,17.4318038,19.4318038,15.70481502,10.13423069,13.47814763,7.957814051,11.39413314,5.387682151,8.512947753,3.585774011,6.19376292,0.14,16666464.2,28.70729211,11.25928275,6.913857355,192.9425213,192.6091302,78.15118978,16.34043675,10.21669833,68.14228497,19.75852033,15.10361181,131.9124084,22.8318516,6.420821623,289.61,91.27566403,55.31933817,18.6749143,9.473725908,23.32515991,44.92384245,70.84667276,-15.50557347,-1.42053885,-11.44734057,34,10,18,18,10,20,8,-7.6635,104.0969,7,7,2,-8.12
pdb7zle.ent,0.126811594,29.32753623,5.478164864,-0.473188406,32639.6413,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.05
pdb7zer.ent,0.133802817,34.12183099,5.888826561,-0.462676056,33666.0979,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.38
pdb7zay.ent,0.071729958,32.66772152,5.504026604,0.091772152,51234.3761,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.37
